FID,MANZENT,TIMES_SELECTED,TOTAL_VIVIENDAS,REGION,PROVINCIA,COMUNA,NOMBRE_DISTRITO
28318,13127051003027,1,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RECOLETA,SALZBURGO
24251,13120101008004,1,99,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CRESCENTE ERRÁZURIZ
131430,2201111003038,1,35,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,MAIPÚ
44820,13201171005029,1,213,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,PADRE HURTADO
22788,13122091003003,2,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,DIAGONAL LAS TORRES
124967,15101041002021,1,21,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,SAN JOSÉ
34217,13131031002010,2,257,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN RAMÓN,PARAGUAY
117980,3201011005025,1,8,REGIÓN DE ATACAMA,CHAÑARAL,CHAÑARAL,CHAÑARAL
138840,8102111001037,1,29,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,ESCUADRÓN
114531,14106011001019,1,105,REGIÓN DE LOS RÍOS,VALDIVIA,MARIQUINA,SAN JOSÉ
52709,6115041009005,1,25,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RENGO,CÉSARES
63655,7304061001026,2,224,REGIÓN DEL MAULE,CURICÓ,MOLINA,RÍO CLARO
8276,13110031007001,1,72,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,GERÓNIMO DE ALDERETE
1641,13101111004002,1,678,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,SAN ISIDRO
113237,14101071003004,1,24,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,TENIENTE MERINO
26131,13122101001012,1,11,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,GABRIELA MISTRAL
8780,13110211004005,2,358,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,LÍA AGUIRRE
57136,7101031003004,1,20,REGIÓN DEL MAULE,TALCA,TALCA,CANCHA RAYADA
29316,13125041001004,2,28,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
150448,8301191001013,1,22,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,SANTA FÉ
33983,13130071002018,1,29,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,CIUDAD DEL NIÑO
71936,10301041002032,1,16,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,MUNICIPALIDAD
20951,13119071001026,1,44,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,MAIPÚ PONIENTE
80741,9119011002017,1,219,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILCÚN,VILCÚN
75534,9101191006011,1,109,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,ESTERO COIHUECO
65983,11201041001040,1,27,REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,AYSÉN,AYSÉN,VALLE LOS LAGOS
10759,13110151004007,1,25,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,SAN JOSÉ DE LA ESTRELLA
144538,8110141007019,1,21,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,CARRIEL
115013,3101081001044,1,15,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,LOS AROMOS
41193,13603011002027,1,18,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,ISLA DE MAIPO,RECREO
92619,5303041001500,1,67,REGIÓN DE VALPARAÍSO,LOS ANDES,RINCONADA,CASUTO
40088,13501021005004,1,17,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA ORIENTE
77963,9105021001027,1,19,REGIÓN DE LA ARAUCANÍA,CAUTÍN,FREIRE,QUEPE
47329,13121011001043,1,12,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEDRO AGUIRRE CERDA,LA VICTORIA
18149,13117061003007,1,33,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO PRADO,COSTA RICA
18948,13119141007039,1,16,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LAS LOMAS
60828,7301181004004,1,15,REGIÓN DEL MAULE,CURICÓ,CURICÓ,LICANTÉN
145372,8110081002003,1,47,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,SAN VICENTE
13741,13113011003027,1,4,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,LARRAÍN
45783,13201071007502,1,368,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,GABRIELA
1683,13101271001004,1,7,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,AVENIDA ESPAÑA
5805,13105011002024,1,142,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,EL BOSQUE,EL BOSQUE
4568,13104101002009,1,18,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,EL COMENDADOR
147833,8110081006001,4,386,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,SAN VICENTE
29414,13125021002004,1,242,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,LO ECHEVERS
39234,13503011003010,1,11,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVÍ,CURACAVÍ
144854,8108021013008,1,222,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,BOCA SUR
87774,5105081002503,1,217,REGIÓN DE VALPARAÍSO,VALPARAÍSO,PUCHUNCAVÍ,CAMPICHE
66347,11101121005009,2,27,REGIÓN DE AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,COYHAIQUE,COYHAIQUE,CERRO DIVISADERO
126314,15101081004006,1,14,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,CARLOS DITTBORN
21399,13119161001024,1,111,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,NUEVA SAN MARTÍN
31357,13128051002041,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,PLANTA ELÉCTRICA
128123,2101011009047,1,69,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,LA CHIMBA
14970,13114141001024,1,33,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,HOSPITAL DE CARABINEROS
19579,13119121003031,1,25,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,BLANCO ENCALADA
116684,3101211001027,2,379,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,PUNTA NEGRA
41797,13201021007026,1,11,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,EL PERAL
13381,13113051004011,1,60,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,PLAZA OSSANDÓN
98263,5605011003021,1,167,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL TABO,EL TABO
104641,4101041003012,2,322,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LAS VEGAS
10048,13111021003003,1,32,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,SAN GREGORIO PONIENTE
12652,13112011001014,1,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,MAPUHUÉ
148617,8206011001028,1,127,REGIÓN DEL BIOBÍO,ARAUCO,LOS ÁLAMOS,LOS ÁLAMOS
88366,5109041006003,2,517,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,REÑACA
74702,9101011002005,1,53,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,CENTRO
106025,4102021003015,1,26,REGIÓN DE COQUIMBO,ELQUI,COQUIMBO,LORD COCHRANE
9391,13110061004002,5,576,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,WALKER MARTÍNEZ
50188,6101141001015,1,31,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,PUNTA DE CORTÉS
442,13101191001014,1,84,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,VALPARAÍSO
60029,7105051004025,1,150,REGIÓN DEL MAULE,TALCA,MAULE,UNIHUE
1800,13101281004006,3,541,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,EJÉRCITO
30448,13128061002020,3,129,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,RENCA,JOSÉ MIGUEL INFANTE
48879,13301011010012,1,26,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COLINA
77275,9102011001042,1,18,REGIÓN DE LA ARAUCANÍA,CAUTÍN,CARAHUE,MUNICIPALIDAD
124846,15101031004003,1,19,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,CHINCHORRO
24301,13123041001006,2,241,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,POCURO
24235,13120051002011,2,48,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,PLAZA ÑUÑOA
120143,12101041004044,1,28,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,PUNTA ARENAS,BARRIO PRAT
140993,8103051005027,2,311,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,LA LEONERA
122273,12401011002035,1,35,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,ÚLTIMA ESPERANZA,NATALES,NATALES
15859,13116021001059,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,LAS TORRES
82373,9120031001013,1,206,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILLARRICA,ESTACIÓN
15848,13116071004019,2,145,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO ESPEJO,CLARA ESTRELLA
109613,4203011004500,2,152,REGIÓN DE COQUIMBO,CHOAPA,LOS VILOS,LOS VILOS
96612,5603011011022,1,45,REGIÓN DE VALPARAÍSO,SAN ANTONIO,CARTAGENA,CARTAGENA
34023,13130071002042,2,35,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,CIUDAD DEL NIÑO
113389,14101081010019,1,28,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,LAS MULATAS
141328,8103041001013,1,57,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CHIGUAYANTE,CHIGUAYANTE
109831,4203071001041,1,48,REGIÓN DE COQUIMBO,CHOAPA,LOS VILOS,QUILIMARÍ
105578,4101041004901,1,148,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LAS VEGAS
113750,14101171001026,1,51,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,NIEBLA
121523,1101011001012,1,24,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,PUERTO
61417,7201081001003,2,131,REGIÓN DEL MAULE,CAUQUENES,CAUQUENES,CARACOL
111566,4301011005024,1,52,REGIÓN DE COQUIMBO,LIMARÍ,OVALLE,FERROCARRIL
149936,8202041001005,1,16,REGIÓN DEL BIOBÍO,ARAUCO,ARAUCO,ARAUCO
47127,13301061008901,4,456,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COLINA ORIENTE
29204,13125021001010,1,28,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,LO ECHEVERS
98223,5605021005003,2,74,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL TABO,LAS CRUCES
127935,2101051002025,1,42,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,MIRAMAR
72242,10208011003015,1,16,REGIÓN DE LOS LAGOS,CHILOÉ,QUELLÓN,QUELLÓN
14729,13114051001004,1,110,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,ESTADIO ITALIANO
78599,9108031001014,1,26,REGIÓN DE LA ARAUCANÍA,CAUTÍN,LAUTARO,REGIMIENTO
4117,13106051001016,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,LA ARAUCANA
78396,9108031001047,1,19,REGIÓN DE LA ARAUCANÍA,CAUTÍN,LAUTARO,REGIMIENTO
27209,13124061014022,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,SANTA CORINA
24499,13123061002005,2,127,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,PARQUE BUSTAMANTE
149950,8202041004004,2,270,REGIÓN DEL BIOBÍO,ARAUCO,ARAUCO,ARAUCO
134699,16103041002031,1,25,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN VIEJO,CHILLÁN VIEJO
94839,5601041004015,1,14,REGIÓN DE VALPARAÍSO,SAN ANTONIO,SAN ANTONIO,LLOLLEO
48159,13301061001007,1,41,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COLINA ORIENTE
133988,16101081001004,1,48,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,CONFLUENCIA
21479,13119161001044,1,314,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,NUEVA SAN MARTÍN
134706,16103041001012,3,320,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN VIEJO,CHILLÁN VIEJO
23289,13119191001020,1,15,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,EL BOSQUE
89139,5109051004004,1,31,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,ACHUPALLAS
40795,13601011004007,1,26,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,TALAGANTE,ESTACIÓN
117628,3102011007082,2,24,REGIÓN DE ATACAMA,COPIAPÓ,CALDERA,CALDERA
41459,13604041001023,1,30,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PADRE HURTADO,VILLA LOS SILOS
97866,5604011005901,2,230,REGIÓN DE VALPARAÍSO,SAN ANTONIO,EL QUISCO,EL QUISCO
35329,13202031001036,1,87,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PIRQUE,EL PRINCIPAL
82856,9211051003046,1,41,REGIÓN DE LA ARAUCANÍA,MALLECO,VICTORIA,VICTORIA SUR
7882,13106071003031,1,39,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ESTACIÓN CENTRAL,CHUCHUNCO
104697,4101061004500,2,465,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA FLORIDA
34970,13302011010003,1,74,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,LAMPA,LAMPA
132657,16101171001048,3,196,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,CARDENAL CARO
67765,10101151001015,1,93,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,TEPUAL
118570,3202011001050,1,18,REGIÓN DE ATACAMA,CHAÑARAL,DIEGO DE ALMAGRO,DIEGO DE ALMAGRO
75389,9101101001022,2,128,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,LABRANZA
145954,8108021002008,1,8,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,BOCA SUR
112310,14101081001008,1,120,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,LAS MULATAS
68394,10101061005013,1,29,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,PELLUCO
6712,13108021005025,1,36,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,INDEPENDENCIA,JUAN ANTONIO RÍOS
25272,13123031003002,1,235,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,LOS LEONES
121481,1101081001027,1,64,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,ARTURO PRAT
126567,15101041001030,1,27,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,SAN JOSÉ
39983,13501011001047,1,29,REGIÓN METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MELIPILLA PONIENTE
42691,13605021002001,1,26,REGIÓN METROPOLITANA DE SANTIAGO,TALAGANTE,PEÑAFLOR,MALLOCO
61605,7203021001006,2,79,REGIÓN DEL MAULE,CAUQUENES,PELLUHUE,CURANIPE
132638,16101021004019,1,43,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,MERCADO
104586,4101051008050,1,18,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA PAMPA
365,13102031005018,1,49,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,DIVINO MAESTRO
34777,13302011001031,3,331,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,LAMPA,LAMPA
146710,8111011001009,1,36,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TOMÉ,EL PUERTO
68232,10101071005017,1,35,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO MONTT,ALERCE
62574,7401061003056,1,32,REGIÓN DEL MAULE,LINARES,LINARES,EL ROSARIO
135110,16203011001080,1,171,REGIÓN DE ÑUBLE,ITATA,COELEMU,COELEMU
24823,13124021001023,1,23,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PUDAHUEL,EMBALSE LO PRADO
12246,13112051011001,2,177,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,LA PLATINA
89703,5109141004054,1,87,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,GLORIAS NAVALES
151240,8301041002031,1,28,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,ESTACIÓN ARRAYÁN
148895,8202041004006,2,46,REGIÓN DEL BIOBÍO,ARAUCO,ARAUCO,ARAUCO
62690,7401071004011,1,25,REGIÓN DEL MAULE,LINARES,LINARES,MARÍA AUXILIADORA
76982,9101141003017,1,217,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,RALUNCOYÁN
92769,5304091001013,1,57,REGIÓN DE VALPARAÍSO,LOS ANDES,SAN ESTEBAN,LAS JUNTAS
123045,15101171006013,1,33,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,PEDRO BLANQUIER
97355,5603011010011,1,30,REGIÓN DE VALPARAÍSO,SAN ANTONIO,CARTAGENA,CARTAGENA
115493,3101051001004,1,32,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,MÁQUINA DEL PUENTE
59059,7102031001011,1,127,REGIÓN DEL MAULE,TALCA,CONSTITUCIÓN,ESTACIÓN
113322,14101081006033,1,22,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,LAS MULATAS
11144,13112071003004,1,14,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,VICENTE LLANOS
64150,7401031002044,1,8,REGIÓN DEL MAULE,LINARES,LINARES,LLANCANAO
3800,13103011002007,1,43,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,CERRO NAVIA
77857,9101091001002,2,164,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,AVENIDA ALEMANIA
1340,13101021007004,2,586,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,MONEDA
11766,13110171002901,3,362,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA FLORIDA,AVENIDA TRINIDAD
90457,5109151007007,1,10,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,MIRAFLORES
38914,13401141002016,1,10,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LOS MORROS
114108,14104051001026,1,42,REGIÓN DE LOS RÍOS,VALDIVIA,LOS LAGOS,PICHICO
74605,10301091001005,2,276,REGIÓN DE LOS LAGOS,OSORNO,OSORNO,MISIÓN DE CUINCO
134326,16101151013003,2,346,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,SAN BERNARDO
56255,7101141006010,1,25,REGIÓN DEL MAULE,TALCA,TALCA,LIRCAY
85787,5101081011002,1,53,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,CERRO CÁRCEL
112389,14101061003003,1,32,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,HUELLELHUE
28168,13125041006009,1,15,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
71106,10109011007038,1,34,REGIÓN DE LOS LAGOS,LLANQUIHUE,PUERTO VARAS,PUERTO VARAS
25449,13123011007005,1,202,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,CONDELL
104043,5702011001012,1,22,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA,CATEMU,CATEMU
125480,15101011002007,1,13,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,PUERTO
130798,2201081001037,1,25,REGIÓN DE ANTOFAGASTA,EL LOA,CALAMA,JAVIERA CARRERA
128145,2101141006016,1,17,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,HUAMACHUCO
87175,5105081003028,1,106,REGIÓN DE VALPARAÍSO,VALPARAÍSO,PUCHUNCAVÍ,CAMPICHE
65296,7404021001017,1,21,REGIÓN DEL MAULE,LINARES,PARRAL,HOSPITAL
100661,5801081003061,1,25,REGIÓN DE VALPARAÍSO,MARGA MARGA,QUILPUÉ,VALENCIA
96125,5502051006500,1,246,REGIÓN DE VALPARAÍSO,QUILLOTA,CALERA,LAUTARO
38094,13404061002031,1,20,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,PAINE,PAINE SUR
18402,13119111002025,1,60,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LAS HERAS
46229,13201041002017,1,138,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,REGIMIENTO
25348,13123031001007,2,268,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,LOS LEONES
113581,14101171001046,1,201,REGIÓN DE LOS RÍOS,VALDIVIA,VALDIVIA,NIEBLA
12835,13112041003016,2,46,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA PINTANA,ANTUMAPU
51003,6101091008049,1,16,REGIÓN DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RANCAGUA,LA GAMBOINA
84013,5101211006018,1,20,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,PLACILLA
2060,13103081003050,1,30,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,VICTORIA
149403,8205011003023,1,42,REGIÓN DEL BIOBÍO,ARAUCO,CURANILAHUE,CURANILAHUE
151418,8301201004070,1,13,REGIÓN DEL BIOBÍO,BIOBÍO,LOS ÁNGELES,AVENIDA MAIPÚ
145579,8110091002005,1,42,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,ESTADIO
74931,9101041003028,1,135,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SANTA ELENA
14811,13114131004004,3,376,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,CERRO SAN LUIS
128592,2101151004013,4,35,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,IRARRÁZAVAL
17015,13118061001014,1,21,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MACUL,IGNACIO CARRERA PINTO
105508,4101161010021,1,24,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA COMPAÑÍA ALTA
2828,13104041002031,1,21,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALÍ,ENEAS GONEL
21955,13119191002002,1,49,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,EL BOSQUE
61550,7203011002008,2,161,REGIÓN DEL MAULE,CAUQUENES,PELLUHUE,PELLUHUE
24190,13120101005003,1,527,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CRESCENTE ERRÁZURIZ
97345,5603011007038,2,58,REGIÓN DE VALPARAÍSO,SAN ANTONIO,CARTAGENA,CARTAGENA
38014,13404011003031,1,40,REGIÓN METROPOLITANA DE SANTIAGO,MAIPO,PAINE,PAINE
139570,8101251004014,1,149,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CONCEPCIÓN,LARENAS
18931,13119141010001,1,100,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LAS LOMAS
43880,13201081008014,1,86,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,SAN CARLOS
144468,8110141002050,1,15,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,CARRIEL
48980,13301021001001,2,108,REGIÓN METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,CHICUREO
21188,13119081004023,1,35,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,PORTALES
44829,13201081004025,1,24,REGIÓN METROPOLITANA DE SANTIAGO,CORDILLERA,PUENTE ALTO,SAN CARLOS
120195,12101041002032,1,27,REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,MAGALLANES,PUNTA ARENAS,BARRIO PRAT
147894,8110171002026,1,159,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,ZUNICO
125507,15101021001027,1,46,REGIÓN DE ARICA Y PARINACOTA,ARICA,ARICA,REGIMIENTO
145737,8108051009023,2,55,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,LOMAS COLORADAS
93982,5405011001046,1,30,REGIÓN DE VALPARAÍSO,PETORCA,ZAPALLAR,ZAPALLAR
85623,5101081009004,2,147,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VALPARAÍSO,CERRO CÁRCEL
19305,13119021010048,1,122,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,MAIPÚ,LOS LIBERTADORES
58071,7101111008026,1,86,REGIÓN DEL MAULE,TALCA,TALCA,HUILQUILEMU
16208,13115021003501,3,330,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LO BARNECHEA,EL ARRAYÁN
13429,13113051004023,1,99,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA REINA,PLAZA OSSANDÓN
6239,13107011002037,2,277,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,HUECHURABA
124210,1101031004501,3,465,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,HOSPITAL
64165,7401031001013,1,47,REGIÓN DEL MAULE,LINARES,LINARES,LLANCANAO
25851,13122031007036,1,23,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PEÑALOLÉN,LO HERMIDA
91088,5109181004012,1,405,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,QUINTA VERGARA
129113,2101011004057,1,11,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,LA CHIMBA
62843,7308011001003,1,167,REGIÓN DEL MAULE,CURICÓ,TENO,TENO
